"Feature_ID"	"Taxon"	"Confidence"
"73"	"ad0b06be0ca4b5e9ca0ccae06825c0a2"	"d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Sva1033; f__Sva1033; g__Sva1033; s__uncultured_Desulfuromonadaceae"	0.875744720527512
"74"	"53f3093a2ed213eea848582b4dad1182"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured"	0.926772613440595
"75"	"95d2e6df2f223f46aef0d9ed53119eff"	"d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast"	1
"76"	"04d7abc3d09aa4066cca4cc042229a24"	"d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Balneolales; f__Balneolaceae; g__Gracilimonas; s__Gracilimonas_rosea"	0.77691492683955
"77"	"0986e1b5dd848791cc1fb4c072dccfb7"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__B2M28; f__B2M28; g__B2M28; s__uncultured_sediment"	0.808725062493504
"78"	"83a92b7985607249d8076267e05bcb23"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Actibacter"	0.919035605058188
"79"	"b1f6a046115a6a92a9d7247d03ef3ea1"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__EPR3968-O8a-Bc78; f__EPR3968-O8a-Bc78; g__EPR3968-O8a-Bc78; s__uncultured_gamma"	0.983424750063012
"80"	"00557c5e29d6f17072f57a93c6e571cd"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aquibacter; s__Flavobacteriaceae_bacterium"	0.725165428010247
"81"	"17b1cad0329e10a8badab9c62cc50815"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Ulvibacter; s__uncultured_deep-sea"	0.803331541824005
"82"	"d3948d286359740410fba9f299c68da5"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia"	0.926968701104669
"83"	"0714e6a1ade3a115ae93665477742284"	"d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Sva1033; f__Sva1033; g__Sva1033"	0.999999208890891
"84"	"dcdae05fec1cfb0e89154d45649816fc"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae"	0.999999999999908
"85"	"243dc0c83c9eaba4ea4720504b493a0d"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_Bacteroidetes"	0.917438670487457
"86"	"016df656da8882017b1ce56bb7f64d9f"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_Bacteroidetes"	0.724211806085736
"87"	"9e9f33a4d318f913affb33c40609e33d"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia"	0.897226901618344
"88"	"09a628a9c537b42a44a2c8dd999845b8"	"d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfocapsaceae; g__uncultured"	0.833890239589605
"89"	"bbda95b04dc89acd3ac8f85950b31178"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Muriicola"	0.987323642285139
"90"	"d96a1a32a7f7037efe5f67116b4b6a3d"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Robiginitalea; s__uncultured_bacterium"	0.712440589431581
"91"	"900d2973a582a8149daaa223e98c79e6"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__OM60(NOR5)_clade"	0.72972043069418
"92"	"5e34e5d7a076b0eccd82017163a87175"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Actibacter; s__uncultured_Bacteroidetes"	0.879017825949615
"93"	"2b60edb8895526413b48603e816eddce"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae"	0.998920444819018
"94"	"cc7109f425a9ea89e805a00cd318c28c"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__BD7-8; f__BD7-8; g__BD7-8"	0.813503965980749
"95"	"8a959c887d9cbaa18f94629190922359"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_bacterium"	0.762449346145953
"96"	"5146ca5445656f3ed38f1930a8c25009"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__uncultured; s__uncultured_Bacteroidetes"	0.905256002864713
"97"	"edc797d57f0b7922ec0983016a58b721"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured"	0.995575841746012
"98"	"cfd2b36de3fe393fc5c5ad61be172ff0"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__uncultured"	0.999842835925381
"99"	"fea5093f1bc784c173b79f439c2c9b69"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Woeseiaceae; g__Woeseia"	0.955670750988162
"100"	"3a8c01093b01ed9c4ded1d59054defb9"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prolixibacteraceae; g__Draconibacterium"	0.972227425800151
"101"	"dd76cdef975a019ebf41f0a6025db701"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae"	0.999999999999901
"102"	"eeafc442e584e53658d16f6813963e26"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae"	0.999996253081867
"103"	"2189e3fe1f6f44d043dada59c06f5a6f"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae"	1
"104"	"4748418d39dd6931a5506cd8da1e34f9"	"d__Bacteria"	0.989758557460761
"105"	"e7d26c006bc7735e5cf534fa9618b8d8"	"d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Nitriliruptorales; f__Nitriliruptoraceae; g__Nitriliruptoraceae; s__uncultured_Actinobacteridae"	0.780191175279336
"106"	"6a78266181ff7b99bd84ce39192d717b"	"d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Rhodothermaceae; g__uncultured"	0.999997731322519
"107"	"0cd95f595d2bf07732707adef60e20ba"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Berkeleya_fennica"	0.999551927426681
"108"	"328989169db4da55bf26f71832d5a2aa"	"d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__uncultured_Bacteroidetes"	0.904605125778114
"109"	"56036d96df330c63c342b93f122162ad"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae"	0.999366497606172
"110"	"a90c982bc06afe2de32fba355d1a42cd"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__uncultured"	0.999969080000506
"111"	"ea5c67d89494731fb40b7a01b21ee242"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__B2M28; f__B2M28; g__B2M28; s__uncultured_sediment"	0.788710565902934
"112"	"8cbeab8ffeba2ef1f5ba83ff422bcb45"	"d__Bacteria; p__Verrucomicrobiota; c__Kiritimatiellae; o__Kiritimatiellales; f__Kiritimatiellaceae; g__R76-B128"	0.999999999839395
"113"	"c5b29bcb9b4cfc4d0a99fb2232daf6c0"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Ulvibacter; s__uncultured_deep-sea"	0.778010367078977
"114"	"b68df4ea619c47b86b8b2a36ffb7be97"	"d__Bacteria; p__Desulfobacterota; c__Desulfobulbia; o__Desulfobulbales; f__Desulfobulbaceae; g__uncultured"	0.999757705610331
"115"	"35d832f89b60d8ab102405c559eb668b"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Erythrobacter; s__Erythrobacter_seohaensis"	0.913917024983848
"116"	"0d9044543153753e835dc7ca41573535"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae"	0.996861766016447
"117"	"0e6ee56ee6ec01efcb24af37ba35511d"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__B2M28; f__B2M28; g__B2M28; s__uncultured_sediment"	0.79414363642431
"118"	"f49647b0aaa4def24ce94c6f00ac8165"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae"	0.999999997083791
"119"	"6d7190f3823f6db6074daf79235736e1"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Altererythrobacter; s__mucus_bacterium"	0.955986726326327
"120"	"25c5aa739567bac9e5ddfcde5ffe073f"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured"	0.9965803884574
"121"	"b0673d87911db6e87dceb8c512aef12d"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Algibacter; s__Marinivirga_aestuarii"	0.897623043653881
"122"	"b724535c3f042ab6c8197807b2b797f6"	"d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured"	0.999999999714916
"123"	"e3db333918d83ffa8341ad23fc2fc3e3"	"d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast"	0.999994623578074
"124"	"a56692c067f311e3d32caddc474d7adc"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__uncultured; s__uncultured_bacterium"	0.848174313591455
"125"	"2ed61c457c767c77fb84243fd00fb92e"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cellvibrionales; f__Halieaceae; g__Halioglobus; s__uncultured_OM60"	0.861515151640835
"126"	"1864ae10709ac9e998c8efd8a19c55a6"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidetes_BD2-2; g__Bacteroidetes_BD2-2"	0.999967454038661
"127"	"beec7f6cf93ba627cb2578974b3b5d88"	"d__Bacteria; p__Verrucomicrobiota; c__Chlamydiae; o__Chlamydiales; f__Simkaniaceae; g__Candidatus_Fritschea; s__Candidatus_Syngnamydia"	0.900297011138577
"128"	"d7cb4d6a5a93e9a14d12cfce0dc39427"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria"	0.999999999865073
"129"	"8c74f204a105c38e474f3011e4739824"	"d__Bacteria; p__Acidobacteriota; c__Subgroup_22; o__Subgroup_22; f__Subgroup_22; g__Subgroup_22; s__uncultured_bacterium"	0.867379072613451
"130"	"2bb5f79c633d4928822678cd243492b4"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__KI89A_clade; f__KI89A_clade; g__KI89A_clade"	0.999999122062899
"131"	"66cd5d01be0de374b884ab63551225d1"	"d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Hoppeia; s__bacterium_Pv87"	0.806192181962768
